62.20953188477137 -16.60608275637687 0
59.43309172367912 -0.4681074827501311 0
49.32795312866509 -4.7364937479227684 0
44.71374879334248 -6.403795720997826 0
58.39808064591688 -18.250004566819076 0
57.66948140939448 -22.344452984015895 0
49.22745184667102 -10.869600523300276 0
60.35434002603257 -15.491582198598378 0
43.23410172397562 -1.9992954433899561 0
53.16184561122785 -0.6453037079026402 0
64.02284122876195 -20.44389450111997 0
43.89656736102832 -11.499475923689468 0
54.71114493717034 1.3543927083940128 0
42.889166522407464 -4.083494457415443 0
66.78825126042341 -24.60324943514748 0
58.59261911873097 -26.444219836985454 0
63.947864377562496 -26.13154284561695 0
59.96344191901092 -11.55617618043478 0
65.41701190947738 -22.174130283356966 0
56.03258594153697 -20.423688775774963 0
66.89840021565381 -15.92668276820288 0
55.553471551258795 -15.404390093380458 0
51.398365891856706 -12.377742946448075 0
59.81075026526998 -7.700963902260713 0
43.01403275495725 -13.92516430532256 0
57.04986498370075 0.8784199990476393 0
57.27283351682178 -11.403604596911189 0
64.2108865618314 -16.812173466102465 0
65.56644974744358 -12.765316808798854 0
44.104827063616234 -9.044241020123557 0
49.940740618569286 -1.1675607512399058 0
66.11000402109418 -6.5214773657560094 0
51.82754476854872 -24.229214617178183 0
57.023758848944716 -25.172036198593684 0
52.87277434782596 3.0288282347500846 0
62.65901797700826 -3.939448205344582 0
67.4290861228649 -7.796893720939212 0
51.50255952456415 1.5607757366020718 0
44.9376215953123 -3.350878489503507 0
62.966599849656305 -14.676019377910716 0
58.83149596505707 -10.107379582743285 0
-3.0794831726673744 -3.6065961791292303 0
47.11390974667192 -8.668228149990735 0
56.6927299370206 -8.020111574039033 0
50.966084159195184 -21.49034585118506 0
60.97366524909045 -1.832899673498606 0
52.62059241600878 -21.980241777546972 0
46.741102255411214 -6.351699508509803 0
61.935460429734256 -20.34703919526219 0
63.16934161775438 -12.32293805487448 0
-39.43489887227608 -17.80348984250802 1
-38.481203866743535 -9.187290400155502 1
-37.680277089565614 -16.886450983534715 1
-5.895548899350608 -8.714521214780424 1
-31.153430052315993 -14.6270930401813 1
-29.56089482564402 38.02310908110782 1
-33.0613042054211 19.54214326902532 1
-2.1093849237815947 -10.47555987545816 1
-35.38528991933729 -18.84126232569018 1
-16.584448755221043 23.06816526137843 1
-4.227382692848677 -12.957902298392119 1
-22.59859485395025 15.368018203930147 1
-19.51357485792053 -19.603910306890214 1
-26.04626975523965 41.01254764315175 1
-20.703510145357182 13.19107525515536 1
-35.61430950477946 -15.041736120479381 1
-31.51734351274121 29.786045293322196 1
-28.236104219774322 45.50751538830387 1
-21.775068925114464 -16.99144768409957 1
-11.098497749755456 -13.17749865684855 1
-32.45861863722363 24.300881257340222 1
-28.81114968801207 -14.24474572861194 1
-13.795911296078685 -17.41894734764614 1
-29.352867547146488 43.98738213646766 1
-33.19493096962565 -16.379676344642707 1
-33.843052866225385 -13.986272183394465 1
-36.34380025960366 -20.623093563325607 1
-35.77650087799303 -10.904893860495093 1
-23.98147785173318 27.52041408199527 1
-16.289276528074573 -14.6255951755415 1
-8.912737746245611 -12.082615369840745 1
-9.353338688422403 -14.094722896979949 1
-14.912599601799572 -12.77527120075602 1
-27.173536353134196 37.803586188157055 1
-33.530224947114384 30.345448227339816 1
-32.94594834830453 22.278844120800066 1
-36.82342938862714 -13.217561673035338 1
-20.952427364911234 -18.576748285452815 1
